individual_id_new,has_email,multiple_emails,days_since_most_recent_email,days_since_most_recent_open,days_since_most_recent_click,tot_emails_30_days_prior,tot_emails_60_days_prior,tot_emails_90_days_prior,tot_opens_30_days_prior,tot_opens_60_days_prior,tot_opens_90_days_prior,tot_clicks_30_days_prior,tot_clicks_60_days_prior,tot_clicks_90_days_prior,tot_emails_12_mon_prior,tot_emails_24_mon_prior,tot_emails_36_mon_prior,tot_opens_12_mon_prior,tot_opens_24_mon_prior,tot_opens_36_mon_prior,tot_clicks_12_mon_prior,tot_clicks_24_mon_prior,tot_clicks_36_mon_prior,ever_emailed,domain_gmail,domain_hotmail,domain_yahoo,domain_aol,domain_outlook,domain_icloud,domain_msn,domain_edu,domain_net,domain_org,domain_gov,ind_birthday_1y,ind_fantasy_1y,ind_dlpbb_90d,ind_gmp_90d,ind_nbadaily_90d,ind_nbastore_90d,ind_nbatop5_90d,ind_turner_90d,ind_marketing_allstar_1y,ind_wnbaoffers_1y,ind_events_allstar_1y,ind_wnbapartneroffers_1y,ind_wnbateamticketoffers_1y,ind_wnbawhatsnext_1y,ind_nbad_newsletter_1y,ind_nbateamticketoffers_1y,ind_research_1y,ind_jrnba_1y,ind_welcome_1y,ind_ilpbb_1y,email_domain,age,gender,zip_code,closest_arena,closest_team,closest_arena_distance,closest_arena_75,closest_arena_150,zip_team,zip_arena,zip_closest_arena,pre_arc,pre_tmc,pre_tmc_resale,pre_pac,pre_vtx,pre_vtx_flash,pre_trn,pre_fan,pre_nel,source_date,tenure,post_ticket_response,post_total_ticket_amt,post_total_tickets,post_avg_ticket_price,post_regular_season_tix,post_playoffs_tix,post_arc_flag,post_tmc_flag,post_tmc_resale_flag,post_vtx_flag,post_vtx_flash_flag,post_ticket_package_arc,post_ticket_package_derived,pre_total_ticket_amt_l12,pre_total_tickets_l12,pre_total_ticket_amt_l24,pre_total_tickets_l24,pre_total_ticket_amt_l36,pre_total_tickets_l36,pre_regular_season_tix,pre_playoffs_tix,pre_arc_flag,pre_tmc_flag,pre_tmc_resale_flag,pre_vtx_flag,pre_vtx_flash_flag,pre_ticket_package_arc,pre_ticket_package_derived,pre_non_nba_tickets_l36,pre_tickets_ever,fan_total_items_l3,fan_total_amt_l3,fan_total_orders_l3,fan_total_items_l6,fan_total_amt_l6,fan_total_orders_l6,fan_total_items_l12,fan_total_amt_l12,fan_total_orders_l12,fan_total_items_l24,fan_total_amt_l24,fan_total_orders_l24,fan_total_items_l36,fan_total_amt_l36,fan_total_orders_l36,livea_match_cd,ax_ind,ax_gndr_input_indv_cd,ax_gndr_1st_indv_cd,ax_gndr_2nd_indv_cd,ax_age_two_yr_incr_input_indv,ax_age_two_yr_incr_1st_indv,ax_age_two_yr_incr_2nd_indv,ax_race_cd,ax_adult_hh_num,ax_presence_chldn_new_flg,ax_marital_status_hh_cd,ax_hh_male_18_24_ind,ax_hh_female_18_24_ind,ax_hh_unk_18_24_ind,ax_hh_male_25_34_ind,ax_hh_female_25_34_ind,ax_hh_unk_25_34_ind,ax_hh_male_35_44_ind,ax_hh_female_35_44_ind,ax_hh_unk_35_44_ind,ax_hh_male_45_54_ind,ax_hh_female_45_54_ind,ax_hh_unk_45_54_ind,ax_hh_male_55_64_ind,ax_hh_female_55_64_ind,ax_hh_unk_55_64_ind,ax_hh_male_65_74_ind,ax_hh_female_65_74_ind,ax_hh_unk_65_74_ind,ax_hh_male_75_plus_ind,ax_hh_female_75_plus_ind,ax_hh_unk_75_plus_ind,ax_hh_male_00_02_ind,ax_hh_female_00_02_ind,ax_hh_unk_00_02_ind,ax_hh_male_03_05_ind,ax_hh_female_03_05_ind,ax_hh_unk_03_05_ind,ax_hh_male_06_10_ind,ax_hh_female_06_10_ind,ax_hh_unk_06_10_ind,ax_hh_male_11_15_ind,ax_hh_female_11_15_ind,ax_hh_unk_11_15_ind,ax_hh_male_16_17_ind,ax_hh_female_16_17_ind,ax_hh_unk_16_17_ind,ax_len_of_resdnc_cd,ax_dwlng_type_cd,ax_suprs_mail_dma_cd,ax_occpn_input_indv_cd,ax_occpn_1st_indv_cd,ax_occpn_2nd_indv_cd,ax_wrk_wmn_hh_flg,ax_income_est_hh_cd,ax_est_hh_inc_higher_ranges_cd,ax_est_hh_inc_narrow_ranges_cd,ax_est_hh_inc_cd_100pct_inc_cd,ax_est_hh_inc_cd_100pct_prec_cd,ax_net_worth_gold_cd,ax_discretionary_income_index_cd,ax_financial_pct_score,ax_bank_card_hldr_cd,ax_gas_dept_retail_card_hldr_cd,ax_travel_ent_card_hldr_cd,ax_credit_card_unk_type_hld_cd,ax_prem_card_hldr_cd,ax_upscale_dept_str_card_hldr_cd,ax_e3_pmt_visa_ind,ax_e3_pmt_mc_ind,ax_e3_pmt_amex_ind,ax_e3_pmt_disc_ind,ax_e3_pmt_other_ind,ax_edu_input_indv_cd,ax_edu_1st_indv_cd,ax_edu_2nd_indv_cd,ax_mail_ord_buyer_cd,ax_mail_ord_respndr_cd,ax_mail_ord_donor_cd,ax_int_theatre_perf_arts_cd,ax_int_arts_cd,ax_int_travel_domestic_cd,ax_int_home_stereo_cd,ax_int_music_player_cd,ax_int_music_avid_lstnr_cd,ax_int_music_clctr_cd,ax_int_movie_clctr_cd,ax_int_auto_motor_racing_cd,ax_int_spectator_sport_footb_cd,ax_int_spectator_sport_baseb_cd,ax_int_spectator_sport_bsktb_cd,ax_int_spectator_sport_hockey_cd,ax_int_spectator_sport_soccer_cd,ax_int_spectator_sport_tennis_cd,ax_int_swpstake_contest_cd,ax_int_sports_grp_cd,ax_int_music_grp_cd,ax_int_nascar_cd,ax_int_upscale_living_cd,ax_int_cultural_living_cd,ax_veh_truck_owner_cd,ax_veh_mtrcyc_owner_cd,ax_veh_rv_owner_cd,ax_veh_known_owned_cd,ax_veh_dominant_lifestyle_cd,ax_psx_classic_clus_cd,ax_psx_group_id,ax_psx_classic_prec_lvl_cd,ax_msa_cma_nm,la_ind,la_brkr_ind,la_e3_sale_dt_max,la_mths_since_last_sale,la_e3_event_dt_max,la_mths_since_last_event,la_e3_events_cnt,la_e3_tkt_qty_avg,la_e3_spend_total,la_e3_spend_per_event,la_e3_tkt_price_avg,la_e3_tkt_price_min,la_e3_tkt_price_max,la_e3_txpr_pctile,la_e3_tran_platinum_ind,la_e3_tran_type_primary_ind,la_e3_tran_type_resale_ind,la_e3_ancil_parking_ind,la_e3_ancil_upsell_ind,la_grp_buyer_ind,la_e3_dist_to_ven,la_e3_dist_to_ven_local,la_e3_dist_201_plus_miles_ind,la_e3_spend_pe_m_concerts,la_e3_spend_pe_m_arts,la_e3_spend_pe_m_sports,la_e3_spend_pe_m_family,la_e3_spend_pe_m_misc,la_e3_sow_m_concerts,la_e3_sow_m_arts,la_e3_sow_m_sports,la_e3_sow_m_family,la_e3_sow_m_misc,la_e3_pref_tkt_qty_01_02,la_e3_pref_tkt_qty_03_04,la_e3_pref_tkt_qty_05_08,la_e3_pref_tkt_qty_09_plus,la_e3_pref_txpr_001_025,la_e3_pref_txpr_026_050,la_e3_pref_txpr_051_100,la_e3_pref_txpr_101_200,la_e3_pref_txpr_201_plus,la_e3_pref_txpr_pctile_00_25,la_e3_pref_txpr_pctile_25_49,la_e3_pref_txpr_pctile_50_74,la_e3_pref_txpr_pctile_75_89,la_e3_pref_txpr_pctile_90_100,la_e3_pref_purch_pd_presale,la_e3_pref_purch_pd_onsale,la_e3_pref_purch_pd_firstweek,la_e3_pref_purch_pd_inbetween,la_e3_pref_purch_pd_finalweek,la_e3_pref_channel_internet,la_e3_pref_channel_phone,la_e3_pref_channel_mobile,la_e3_pref_channel_box,la_e3_pref_channel_outlet,la_rfm_score,la_rfm_grade,la_propn_score_minor_101,la_propn_score_minor_102,la_propn_score_minor_103,la_propn_score_minor_104,la_propn_score_minor_105,la_propn_score_minor_106,la_propn_score_minor_107,la_propn_score_minor_108,la_propn_score_minor_109,la_propn_score_minor_110,la_propn_score_minor_111,la_propn_score_minor_199,la_propn_score_minor_201,la_propn_score_minor_202,la_propn_score_minor_203,la_propn_score_minor_204,la_propn_score_minor_205,la_propn_score_minor_206,la_propn_score_minor_207,la_propn_score_minor_299,la_propn_score_minor_301,la_propn_score_minor_302,la_propn_score_minor_399,la_propn_score_minor_401,la_propn_score_minor_402,la_propn_score_minor_403,la_propn_score_minor_410,la_propn_score_minor_412,la_propn_score_minor_420,la_propn_score_minor_423,la_propn_score_minor_430,la_propn_score_minor_432,la_propn_score_minor_440,la_propn_score_minor_442,la_propn_score_minor_450,la_propn_score_minor_460,la_propn_score_minor_470,la_propn_score_minor_480,la_propn_score_minor_491,la_propn_score_minor_499,la_client_event_cnt,la_client_tkt,la_client_sp,la_client_sale_dt_min,la_client_sale_dt_max,la_client_pe_tkt_cnt,la_client_pe_sp,la_client_tkt_price,la_client_tkt_price_max,la_client_tkt_price_min,la_client_walkup_buyer_ind,agecat,arenadis,emaildays,closeteam,pre_total_tickets_cat,source4,post_total_tickets_cat,tot_emails_90dprior_cat,tot_opens_90dprior_cat,fan_totalamtl24m_cat,domain,pre_total_tickets,fansource,Conference,Team,Division
1000059921593,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMAIL.COM,0,U,60026,United Center,Chicago Bulls,16.22396765,1,1,Chicago Bulls,United Center,<=75 mi,1,0,0,0,0,0,0,0,0,30-Sep-09,83,1,1350,15,90,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,F,M,F,60,54,60,W,2,N,M,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,,W,2,W,Y,9,F,D,9,3,B,64,744,1,1,1,1,0,0,1,0,0,0,0,2,2,2,B,R,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,C,2,15,3,Chicago-Gary-Kenosha IL-IN-WI CMSA,1,0,6-Sep-12,47,24-Sep-12,46,2,3.5,304,152,57.25,25,89.5,0.28,0,1,0,0,0,0,40,40,0,152,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,1,0,0,0,0,526,B,580,237,528,174,273,568,161,168,248,889,187,578,404,358,322,284,298,342,389,365,158,235,138,185,207,211,457,390,331,339,387,385,453,409,201,182,391,283,234,387,0,0,0,,,0,0,0,0,0,0,0unknown,1lt30,0unknown,Bulls,0none,4someTKTS,4gt12,0none,0none,0none,gmail,0,100000000,Eastern,Bulls,Central
1000052679158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMAIL.COM,0,U,60804,United Center,Chicago Bulls,5.278906355,1,1,Chicago Bulls,United Center,<=75 mi,1,0,0,0,0,0,0,0,0,5-Mar-14,29,1,80,2,40,1,0,0,1,0,0,0,0,1,0,0,0,0,150,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,,M,M,0,46,18,H,2,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,S,,,,,,2,3,2,2,3,2,,215,1,0,0,0,0,0,1,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,33,14,3,Chicago-Gary-Kenosha IL-IN-WI CMSA,1,0,28-Apr-14,27,18-Jun-14,25,1,3,60,60,20,20,20,0.51,0,1,0,0,0,0,7,7,0,60,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,404,C,129,466,470,654,462,204,616,948,569,487,594,420,73,323,124,89,109,173,127,180,368,394,523,714,676,810,910,623,771,304,612,324,397,161,822,595,639,356,82,452,0,0,0,,,0,0,0,0,0,0,0unknown,1lt30,0unknown,Bulls,1gte1lte4,4someTKTS,1gte1lte4,0none,0none,0none,gmail,3,100000000,Eastern,Bulls,Central
1000017105240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSTT.NET.TT,61,F,60652,United Center,Chicago Bulls,9.658195793,1,1,Chicago Bulls,United Center,<=75 mi,0,0,0,0,0,0,1,0,0,1-Apr-02,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6sixtyplu,1lt30,0unknown,Bulls,0none,2TrnEmail,0none,0none,0none,0none,net,0,100,Eastern,Bulls,Central
1000059972773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,U,60422,United Center,Chicago Bulls,23.51170969,1,1,Chicago Bulls,United Center,<=75 mi,1,0,0,0,0,0,0,0,0,12-Jan-09,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0unknown,1lt30,0unknown,Bulls,0none,4someTKTS,0none,0none,0none,0none,other,0,100000000,Eastern,Bulls,Central
1000101842768,1,0,403,717,717,0,0,0,0,0,0,0,0,0,0,9,194,0,2,16,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMAIL.COM,32,M,60035,United Center,Chicago Bulls,21.90279597,1,1,Chicago Bulls,United Center,<=75 mi,0,0,0,0,0,0,1,0,0,13-Jan-12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3thirties,1lt30,5mt360,Bulls,0none,2TrnEmail,0none,0none,0none,0none,gmail,0,100,Eastern,Bulls,Central
1000133013867,1,0,171,456,536,0,0,0,0,0,0,0,0,0,6,82,174,0,45,80,0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MYDESTINY.NET,69,U,60657,United Center,Chicago Bulls,4.258069534,1,1,Chicago Bulls,United Center,<=75 mi,0,0,0,0,0,0,1,0,0,9-Nov-07,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6sixtyplu,1lt30,4mt60lt360,Bulls,0none,2TrnEmail,0none,0none,0none,0none,net,0,100,Eastern,Bulls,Central
1000051931875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMAIL.COM,0,U,46410,United Center,Chicago Bulls,33.71709437,1,1,Chicago Bulls,United Center,<=75 mi,1,1,0,0,0,0,0,0,0,26-Dec-06,116,1,225.5,5,45.1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,M,M,F,36,58,58,B,5,Y,M,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,S,,1,4,Y,Y,9,F,D,9,3,8,63,397,1,1,0,1,1,1,0,1,1,0,0,1,1,1,B,R,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,E,7,11,3,Chicago-Gary-Kenosha IL-IN-WI CMSA,1,0,18-Dec-12,44,5-Apr-13,40,4,2.5,603,150.75,59.5,22.5,87,0.69,0,1,0,1,0,0,19,19,0,143,174,0,0,0,0.71,0.29,0,0,0,0.75,0.25,0,0,0.25,0.75,0.75,0,0,0,0.33,0,0.67,0,0.25,0.25,0,0.25,0.25,1,0,0,0,0,568,A,252,846,474,65,306,343,58,67,87,848,147,373,719,202,103,119,157,390,183,229,186,173,238,198,339,256,889,822,750,689,665,513,720,642,663,242,256,599,391,640,1,3,75,26-Dec-06,26-Dec-06,3,75,25,25,25,0,0unknown,2mt30lt100,0unknown,Bulls,0none,4someTKTS,2gte5lte8,0none,0none,0none,gmail,0,110000000,Eastern,Bulls,Central
1000137108090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOL.COM,37,M,60436,United Center,Chicago Bulls,36.3853591,1,1,Chicago Bulls,United Center,<=75 mi,0,0,0,0,0,0,1,0,0,18-Jan-11,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3thirties,2mt30lt100,0unknown,Bulls,0none,2TrnEmail,0none,0none,0none,0none,aol,0,100,Eastern,Bulls,Central
1000052618269,1,0,336,676,0,0,0,0,0,0,0,0,0,0,1,3,5,0,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMAIL.COM,28,M,60622,United Center,Chicago Bulls,1.133378652,1,1,Chicago Bulls,United Center,<=75 mi,0,0,0,0,0,0,1,0,0,16-Jan-12,55,1,86,2,43,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,M,M,,28,28,0,W,1,,S,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,M,,,,,,,,,9,4,6,125,427,0,0,0,0,0,0,1,0,0,0,0,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,2,3,Chicago-Gary-Kenosha IL-IN-WI CMSA,1,0,23-Mar-14,28,29-Mar-14,28,1,2,25,25,12.5,12.5,12.5,0,0,1,0,0,0,0,4,4,0,25,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,353,C,136,896,370,306,742,318,170,183,206,491,410,353,163,423,214,166,188,332,175,292,137,205,190,572,679,596,465,372,475,449,494,421,563,516,540,411,405,393,421,463,0,0,0,,,0,0,0,0,0,0,2twenties,1lt30,4mt60lt360,Bulls,0none,2TrnEmail,1gte1lte4,0none,0none,0none,gmail,0,100,Eastern,Bulls,Central
1000015814155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMAIL.COM,27,M,60622,United Center,Chicago Bulls,1.133378652,1,1,Chicago Bulls,United Center,<=75 mi,1,0,0,0,0,0,1,1,0,23-Nov-04,142,1,190,2,95,1,0,0,1,0,0,0,0,1,3480,87,8544,201,8544,201,1,1,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,M,M,F,28,28,32,W,3,,M,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,,,,,,8,F,B,8,3,A,89,551,0,0,0,1,0,0,1,0,0,0,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,E,3,15,3,Chicago-Gary-Kenosha IL-IN-WI CMSA,1,0,21-Dec-15,7,26-Dec-15,7,2,3,692,346,108,86,130,0.42,0,1,0,0,0,0,217,32,1,0,172,520,0,0,0,0.25,0.75,0,0,0.5,0.5,0,0,0,0.5,0.5,0.5,0,0,1,0,0,0,0,0.5,0,0,0.5,1,0,0,0,0,648,A,265,449,765,68,696,159,71,68,106,601,101,444,68,153,144,58,586,111,82,166,66,70,155,94,753,436,924,805,851,406,897,649,908,148,385,408,197,597,75,624,0,0,0,,,0,0,0,0,0,0,2twenties,1lt30,0unknown,Bulls,4gt12,4someTKTS,1gte1lte4,0none,0none,0none,gmail,201,100000110,Eastern,Bulls,Central
1000052483459,1,0,3,290,290,1,2,14,0,0,0,0,0,0,75,75,75,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,YAHOO.COM,32,M,60016,United Center,Chicago Bulls,16.04385618,1,1,Chicago Bulls,United Center,<=75 mi,0,0,0,0,0,0,1,0,0,12-Oct-15,9,1,150,4,37.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,M,M,F,56,56,54,W,5,N,M,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,,4,4,,Y,6,D,8,6,3,8,86,366,1,1,0,1,0,0,1,0,0,0,0,2,2,,B,R,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,C,32,14,3,Chicago-Gary-Kenosha IL-IN-WI CMSA,1,0,22-Jan-16,6,23-Jan-16,6,2,5.5,538.75,269.38,50.38,35,65.75,0.54,0,1,0,0,0,0,41,41,0,210,328.75,0,0,0,0.39,0.61,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.5,0,0.5,0,0,556,A,329,190,394,291,207,329,137,686,415,448,235,423,201,822,81,159,109,228,305,210,167,136,136,372,344,349,412,336,618,394,456,405,492,396,139,183,342,406,252,386,0,0,0,,,0,0,0,0,0,0,3thirties,1lt30,1lt7,Bulls,0none,2TrnEmail,1gte1lte4,3gt12,0none,0none,yahoo,0,100,Eastern,Bulls,Central
1000052622075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMAIL.COM,0,U,60657,United Center,Chicago Bulls,4.258069534,1,1,Chicago Bulls,United Center,<=75 mi,1,1,0,0,0,0,0,0,0,1-Mar-14,29,1,660,2,330,1,0,0,1,0,0,0,0,1,8170,86,9570,93,10420,95,1,0,1,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,F,F,,48,0,0,W,1,,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,S,,Y,Y,,Y,7,E,8,7,3,B,193,851,1,0,0,1,0,0,1,0,0,0,0,3,3,,B,R,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,15,3,Chicago-Gary-Kenosha IL-IN-WI CMSA,1,0,13-May-16,2,13-May-16,2,7,4.43,4036.03,576.58,163.09,20,425,0.81,0,1,1,0,0,0,3,3,0,0,752.75,966.67,150,83.28,0,0.19,0.72,0.07,0.02,0.43,0.14,0.43,0,0.14,0.14,0.14,0.14,0.29,0,0,0.2,0.4,0.4,0,0,0,0.62,0.38,0.5,0,0.38,0.12,0,813,A,327,137,307,58,109,109,58,68,132,252,89,217,877,807,140,211,240,278,386,505,780,788,471,377,137,366,296,241,911,751,819,220,918,467,185,182,326,73,493,311,2,9,2250,1-Mar-14,7-Dec-14,4.5,1125,312.5,425,200,0,0unknown,1lt30,0unknown,Bulls,4gt12,4someTKTS,1gte1lte4,0none,0none,0none,gmail,95,110000000,Eastern,Bulls,Central
