individual_id_new,days_since_most_recent_email,days_since_most_recent_open,days_since_most_recent_click,tot_emails_30_days_prior,tot_emails_60_days_prior,tot_emails_90_days_prior,tot_emails_12_mon_prior,tot_emails_24_mon_prior,tot_emails_36_mon_prior,ever_emailed,email_domain_group,ind_fantasy_1y,ind_nbadaily_90d,ind_nbastore_90d,ind_marketing_allstar_1y,ind_events_allstar_1y,ind_nbateamticketoffers_1y,age,age_group,gender,closest_arena_distance,tenure,pre_total_ticket_amt_l12,pre_total_tickets_l12,pre_regular_season_tix,pre_playoffs_tix,pre_tickets_ever,fan_total_amt_l12,fan_total_amt_l24,fan_total_amt_l36,fan_mths_since_last_purch,fan_purch_ever,fan_purch_visa_ind,fan_purch_mc_ind,fan_purch_amex_ind,fan_purch_disc_ind,fan_purch_giftcard_ind,fan_purch_paypal_ind,fan_purch_web_ind,fan_purch_mobile_ind,fan_fav_team,post_retail_response,lp_subscriber,lp_purch_amex_ind,lp_purch_mc_ind,lp_purch_visa_ind,lp_purch_disc_ind,lp_purch_paypal_ind,lp_broadband_plan,lp_auto_renew,arenadis,emaildays,emailopendays,closeteam,pre_total_tickets_cat,tot_emails_90dprior_cat,tot_opens_90dprior_cat,fan_totalamtl24m_cat,mths_since_purch_cat,pre_total_tickets,fan_pmt,fancardcat
1000054477302,374,371,517,0,0,0,0,165,165,1,Gmail,0,0,0,0,0,0,0,Unknown,U,14.029073683,22,581.7,5,1,0,1,45.97,53.96,53.96,3,1,1,0,0,0,0,0,1,1,KINGS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Kings,3gte9lte12,0none,0none,2gt50lte10,1lt3,11,100000,VISAonly
1000054622686,36,36,,0,1,1,1,2,5,1,Gmail,0,0,0,0,0,0,0,Unknown,U,71.76334974,46,345.8,4,0,1,1,0,0,0,46,1,1,0,0,0,0,0,1,0,THUNDER,1,0,0,0,0,0,0,0,0,2mt30lt100,3mt30lt60,3mt30lt60,Blazers,1gte1lte4,1gte1lte4,1gte1lte4,0none,5mt24,4,100000,VISAonly
1000054654076,,,,0,0,0,0,0,0,0,Hotmail,0,0,0,0,0,0,29,20s,U,5.05034381,21,159,3,1,1,1,119.96,119.96,119.96,6,1,0,1,0,0,0,0,0,1,BLAZERS,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Blazers,4gt12,0none,0none,2gt50lte10,2mt3lt6,20,10000,MConly
1000054779015,374,374,409,0,0,0,0,174,267,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,110.98939876,141,0,0,0,0,1,44.96,66.91,686.86,4,1,1,0,0,0,0,1,1,1,GSW,1,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,Blazers,0none,0none,0none,2gt50lte10,2mt3lt6,0,100001,CombPmt
1000055407452,177,177,511,0,0,0,1,143,237,1,MSN,0,0,0,0,0,0,0,Unknown,U,119.22198113,44,0,0,1,0,1,0,0,0,44,1,0,0,0,1,0,0,1,0,CAVS,1,0,0,0,0,0,0,0,0,3mt100lt200,4mt60lt360,4mt60lt360,Wizards,1gte1lte4,0none,0none,0none,5mt24,2,100,DISConly
1000055429029,374,433,500,0,0,0,0,76,76,1,Other,0,0,0,0,0,0,43,40s,U,24.977956259,98,0,0,1,0,1,185.96,476.66,476.66,2,1,1,0,1,0,0,1,1,0,HORNETS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Hornets,1gte1lte4,0none,0none,2gt50lte10,1lt3,2,101001,CombPmt
1000055488982,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,17.613422144,33,230,2,1,0,1,47.98,47.98,47.98,2,1,0,1,0,0,0,0,1,0,CAVS,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Cavaliers,2gte5lte8,0none,0none,1gt0lte50,1lt3,6,10000,MConly
1000055542203,3,135,,4,8,8,15,92,163,1,Yahoo,0,0,0,0,0,1,28,20s,U,23.198304935,7,390,6,1,0,1,69.97,69.97,69.97,2,1,0,1,0,0,0,0,0,1,CAVS,1,0,0,0,0,0,0,0,0,1lt30,1lt7,4mt60lt360,Cavaliers,2gte5lte8,2gte5lte12,0none,2gt50lte10,1lt3,6,10000,MConly
1000055564738,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,27.297381551,41,0,0,1,0,1,59.98,59.98,59.98,3,1,0,1,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Cavaliers,1gte1lte4,0none,0none,2gt50lte10,1lt3,4,10000,MConly
1000055712556,374,374,403,0,0,0,0,68,68,1,net,0,0,0,0,0,0,0,Unknown,U,7.6074482567,54,0,0,0,0,0,207.95,477.74,477.74,2,1,1,1,0,0,0,1,1,0,CAVS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Cavaliers,0none,0none,0none,2gt50lte10,1lt3,0,110001,CombPmt
1000055745723,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,26,20s,U,10.097188461,20,280,6,1,0,1,119.96,119.96,119.96,2,1,1,0,0,0,0,0,0,1,CAVS,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Cavaliers,3gte9lte12,0none,0none,2gt50lte10,1lt3,10,100000,VISAonly
1000055791326,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,26.912293088,31,160,8,1,0,1,55.98,55.98,55.98,2,1,0,1,0,0,0,0,0,1,CAVS,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Cavaliers,3gte9lte12,0none,0none,2gt50lte10,1lt3,10,10000,MConly
1000055842936,,,,0,0,0,0,0,0,0,Yahoo,0,0,0,0,0,0,0,Unknown,U,1.0430859488,65,0,0,0,0,0,29.99,29.99,29.99,2,1,0,0,0,0,0,1,0,1,CAVS,0,0,0,0,0,0,0,0,0,1lt30,6never,6never,Cavaliers,0none,0none,0none,1gt0lte50,1lt3,0,1,PayPal
1000055939699,,,,0,0,0,0,0,0,0,Yahoo,0,0,0,0,0,0,0,Unknown,U,81.644045808,60,0,0,0,0,0,93.96,93.96,93.96,2,1,0,0,0,0,0,1,0,1,CAVS,0,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Cavaliers,0none,0none,0none,2gt50lte10,1lt3,0,1,PayPal
1000056042058,343,708,,0,0,0,1,2,4,1,Gmail,0,0,0,0,0,0,54,50s,M,8.6433600909,104,0,0,0,0,0,74.99,74.99,74.99,9,1,0,0,1,0,0,0,1,0,BULLS,0,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,5mt360,Nuggets,0none,0none,0none,2gt50lte10,3mt6lt12,0,1000,AMEXonly
1000056201106,282,605,605,0,0,0,1,56,73,1,Other,0,0,0,0,0,0,30,30s,M,10.903219183,102,0,0,0,0,0,0,0,0,69,1,1,0,0,0,0,0,1,0,SPURS,0,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,5mt360,Jazz,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000056611699,12,12,,1,1,1,1,1,1,1,Outlook,0,0,0,0,0,0,0,Unknown,U,77.174880106,78,0,0,1,0,1,0,0,0,78,1,1,0,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,2mt30lt100,2mt7lt30,2mt7lt30,Knicks,1gte1lte4,1gte1lte4,1gte1lte4,0none,5mt24,2,100000,VISAonly
1000056687418,400,,,0,0,0,0,2,2,1,AOL,0,0,0,0,0,0,0,Unknown,U,9.6387608251,74,682.32,4,1,0,1,0,300.89,638.29,15,1,0,1,0,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Wizards,1gte1lte4,0none,0none,2gt50lte10,4mt12lt24,4,10001,CombPmt
1000056687815,403,402,402,0,0,0,0,14,14,1,Gmail,0,0,0,0,0,0,0,Unknown,U,15.354511363,102,0,0,0,0,0,69.95,129.94,129.94,10,1,1,0,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Wizards,0none,0none,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000056701777,374,374,,0,0,0,0,47,47,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,4.2691001715,69,0,0,0,0,1,108.97,132.92,132.92,2,1,0,1,0,0,0,0,1,0,CAVS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Wizards,0none,0none,0none,2gt50lte10,1lt3,0,10000,MConly
1000056752095,388,856,857,0,0,0,0,79,177,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,34.049311358,45,188.16,2,0,1,1,139.95,153.94,153.94,8,1,1,0,0,0,0,1,1,0,CELTICS,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Hawks,1gte1lte4,0none,0none,2gt50lte10,3mt6lt12,2,100001,CombPmt
1000056761840,388,,,0,0,0,0,91,103,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,33.832752375,26,96,2,1,0,1,71.98,141.93,188.78,4,1,0,0,1,0,0,0,1,0,BUCKS,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,7unknown,Magic,1gte1lte4,0none,0none,2gt50lte10,2mt3lt6,2,1000,AMEXonly
1000056829811,374,381,425,0,0,0,0,174,269,1,Hotmail,0,0,0,0,0,0,0,Unknown,U,114.45231533,103,0,0,0,0,0,195.96,195.96,195.96,2,1,1,0,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,Hornets,0none,0none,0none,2gt50lte10,1lt3,0,100000,VISAonly
1000056856876,,,,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,Unknown,U,14.041384294,8,0,0,0,0,0,77.98,77.98,77.98,8,1,0,0,0,0,0,1,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Pacers,0none,0none,0none,2gt50lte10,3mt6lt12,0,1,PayPal
1000056911829,398,,,0,0,0,0,6,71,1,Gmail,0,0,0,0,0,0,0,Unknown,U,13.749450513,55,0,0,0,0,1,0,0,0,43,1,0,1,0,0,0,0,1,0,SPURS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Timberwolves,0none,0none,0none,0none,5mt24,0,10000,MConly
1000056932130,28,,,1,1,1,1,27,33,1,edu,0,0,0,0,0,0,25,20s,M,13.229497464,81,50,2,1,0,1,0,89.9,89.9,22,1,1,0,0,0,0,0,1,0,WOLVES,0,0,0,0,0,0,0,0,0,1lt30,2mt7lt30,7unknown,Timberwolves,1gte1lte4,1gte1lte4,0none,2gt50lte10,4mt12lt24,2,100000,VISAonly
1000056941447,338,670,,0,0,0,1,3,6,1,Hotmail,0,0,0,0,0,0,33,30s,U,3.5071814572,104,0,0,0,0,0,143.29,143.29,143.29,11,1,1,0,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,5mt360,Timberwolves,0none,0none,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000056961092,388,386,386,0,0,0,0,6,18,1,Other,0,0,0,0,0,0,68,60+,U,156.46901921,54,1145,5,1,0,1,452.88,705.28,705.28,5,1,1,0,1,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,Timberwolves,2gte5lte8,0none,0none,2gt50lte10,2mt3lt6,5,101000,CombPmt
1000056979599,3,2,450,4,9,13,44,140,276,1,Yahoo,0,0,0,0,0,0,49,40s,F,243.10718395,76,0,0,0,0,0,109.99,109.99,190.84,8,1,1,0,0,0,1,0,1,1,NA,1,0,0,0,0,0,0,0,0,4mt200,1lt7,1lt7,Pacers,0none,3gt12,2gte5lte12,2gt50lte10,3mt6lt12,0,100010,CombPmt
1000057007709,,,,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,Unknown,U,47.363619649,19,0,0,0,0,0,0,99.9,99.9,19,1,0,1,0,0,0,0,0,1,BLAZERS,0,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Blazers,0none,0none,0none,2gt50lte10,4mt12lt24,0,10000,MConly
1000057012674,302,301,,0,0,0,1,2,2,1,Gmail,0,0,0,0,0,0,49,40s,M,16.74932731,46,462,17,1,1,1,35.9,35.9,35.9,10,1,0,1,0,0,0,0,0,1,THUNDER,0,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,4mt60lt360,Thunder,4gt12,0none,0none,1gt0lte50,3mt6lt12,23,10000,MConly
1000057122465,374,409,607,0,0,0,0,53,112,1,Gmail,0,0,0,0,0,0,0,Unknown,U,67.124591996,98,0,0,1,0,1,0,0,0,38,1,0,1,1,0,0,0,1,0,SPURS,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Spurs,1gte1lte4,0none,0none,0none,5mt24,4,11000,CombPmt
1000057160567,109,109,420,0,0,0,3,112,184,1,Hotmail,0,0,0,0,0,0,28,20s,M,81.228815796,94,0,0,1,0,1,0,698.61,800.5,13,1,1,0,0,0,0,0,1,1,LAKERS,1,1,0,0,1,0,0,1,1,2mt30lt100,4mt60lt360,4mt60lt360,Suns,1gte1lte4,0none,0none,2gt50lte10,4mt12lt24,2,100000,VISAonly
1000057216405,,,,0,0,0,0,0,0,0,Yahoo,0,0,0,0,0,0,0,Unknown,U,27.037207659,14,0,0,0,0,0,0,549.9,549.9,14,1,0,0,0,0,0,1,0,1,BULLS,0,0,0,0,0,0,0,0,0,1lt30,6never,6never,Clippers,0none,0none,0none,2gt50lte10,4mt12lt24,0,1,PayPal
1000057220754,42,37,970,0,1,1,2,2,35,1,AOL,0,0,0,0,0,0,0,Unknown,U,2.3424139863,41,0,0,0,0,0,0,0,0,41,1,0,0,1,0,0,0,0,0,THUNDER,1,0,0,0,0,0,0,0,0,1lt30,3mt30lt60,3mt30lt60,Knicks,0none,1gte1lte4,1gte1lte4,0none,5mt24,0,1000,AMEXonly
1000057239314,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,28.084200354,2,0,0,0,0,0,52.98,52.98,52.98,3,1,1,0,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Warriors,0none,0none,0none,2gt50lte10,1lt3,0,100000,VISAonly
1000057240417,3,3,7,25,58,92,186,186,186,1,Gmail,0,1,0,0,0,0,67,60+,U,29.304999339,7,2400,2,1,0,1,339.94,339.94,339.94,7,1,0,1,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,1lt7,1lt7,Warriors,1gte1lte4,3gt12,3gt12,2gt50lte10,3mt6lt12,2,10000,MConly
1000057243218,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,11.043931299,8,1360,12,1,0,1,69.99,69.99,69.99,8,1,0,0,0,0,0,1,1,0,GSW,0,0,0,0,0,0,0,0,0,1lt30,6never,6never,Warriors,3gte9lte12,0none,0none,2gt50lte10,3mt6lt12,12,1,PayPal
1000057264244,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,16.416550041,9,0,0,0,0,0,89.98,89.98,89.98,3,1,0,0,1,0,0,0,0,1,GSW,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Warriors,0none,0none,0none,2gt50lte10,1lt3,0,1000,AMEXonly
1000057276282,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,11.095436455,29,3302.57,27,1,1,1,0,45.9,45.9,14,1,0,1,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Warriors,4gt12,0none,0none,1gt0lte50,4mt12lt24,43,10000,MConly
1000057291939,,,,0,0,0,0,0,0,0,net,0,0,0,0,0,0,0,Unknown,U,13.768919947,9,288,6,1,0,1,23.99,23.99,23.99,9,1,1,0,0,0,0,0,0,1,GSW,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Warriors,2gte5lte8,0none,0none,1gt0lte50,3mt6lt12,6,100000,VISAonly
1000057293206,,,,0,0,0,0,0,0,0,AOL,0,0,0,0,0,0,0,Unknown,U,28.519509631,6,1488.64,8,1,0,1,181.95,181.95,181.95,4,1,1,0,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Warriors,2gte5lte8,0none,0none,2gt50lte10,2mt3lt6,8,100000,VISAonly
1000057296480,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,3.5670588112,13,54.74,2,1,0,1,0,29.95,29.95,14,1,1,0,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Warriors,1gte1lte4,0none,0none,1gt0lte50,4mt12lt24,2,100000,VISAonly
1000057296656,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,41.12970902,13,0,0,0,0,0,0,25.95,25.95,14,1,1,0,0,0,0,0,0,1,GSW,1,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Warriors,0none,0none,0none,1gt0lte50,4mt12lt24,0,100000,VISAonly
1000057303417,365,365,517,0,0,0,1,4,8,1,Gmail,0,0,0,0,0,0,44,40s,M,8.8771864573,104,914.22,11,1,0,1,25.99,63.94,63.94,9,1,0,0,0,0,0,1,1,0,GSW,0,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Warriors,3gte9lte12,0none,0none,2gt50lte10,3mt6lt12,11,1,PayPal
1000057307676,54,424,,0,3,6,47,116,208,1,Yahoo,1,0,0,1,0,1,33,30s,M,22.777885877,64,1551.58,4,0,1,1,0,0,0,42,1,1,0,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,3mt30lt60,5mt360,Warriors,1gte1lte4,2gte5lte12,0none,0none,5mt24,4,100000,VISAonly
1000057312848,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,35.308546253,1,0,0,0,0,0,194.96,194.96,194.96,1,1,0,0,0,0,0,1,1,0,GSW,1,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Warriors,0none,0none,0none,2gt50lte10,1lt3,0,1,PayPal
1000057316532,,,,0,0,0,0,0,0,0,Yahoo,0,0,0,0,0,0,0,Unknown,U,27.601447084,9,223.16,4,1,0,1,29.95,29.95,29.95,10,1,1,0,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Warriors,1gte1lte4,0none,0none,1gt0lte50,3mt6lt12,4,100000,VISAonly
1000057317937,,,,0,0,0,0,0,0,0,iCloud,0,0,0,0,0,0,0,Unknown,U,30.333848545,8,0,0,0,0,0,89.99,89.99,89.99,9,1,0,1,0,0,0,0,0,1,GSW,1,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Warriors,0none,0none,0none,2gt50lte10,3mt6lt12,0,10000,MConly
1000057617129,374,433,535,0,0,0,0,174,270,1,Other,0,0,0,0,0,0,0,Unknown,U,0.4390730783,43,0,0,0,0,0,74.99,74.99,74.99,7,1,1,0,0,0,0,0,1,0,CELTICS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Celtics,0none,0none,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000057808464,327,1035,,0,0,0,1,4,9,1,net,0,0,0,0,0,0,0,Unknown,U,12.637023413,78,0,0,0,0,1,0,0,0,56,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,5mt360,Knicks,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000057843099,7,49,,1,6,10,15,19,22,1,Other,0,0,0,0,0,0,46,40s,M,31.726032337,105,0,0,0,0,0,85.96,107.91,107.91,2,1,0,1,0,0,0,0,1,0,CAVS,1,0,0,0,0,0,0,0,0,2mt30lt100,1lt7,3mt30lt60,Knicks,0none,2gte5lte12,2gte5lte12,2gt50lte10,1lt3,0,10000,MConly
1000057911443,151,,,0,0,0,1,1,1,1,Gmail,0,0,0,0,0,0,46,40s,M,1.2776988623,89,0,0,0,0,0,0,0,0,54,1,1,0,1,0,0,0,1,0,KNICKS,1,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,7unknown,Knicks,0none,0none,0none,0none,5mt24,0,101000,CombPmt
1000057940201,388,,,0,0,0,0,86,103,1,Gmail,0,0,0,0,0,0,0,Unknown,U,7.3074222406,45,0,0,0,0,0,0,0,109.95,29,1,0,0,0,0,0,1,1,0,76ERS,0,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Nets,0none,0none,0none,0none,5mt24,0,1,PayPal
1000058011826,398,691,875,0,0,0,0,60,161,1,Gmail,0,0,0,0,0,0,0,Unknown,U,5.1737542467,57,0,0,0,0,1,0,0,0,56,1,0,0,1,0,0,1,1,0,HEAT,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Nets,4gt12,0none,0none,0none,5mt24,20,1001,CombPmt
1000058019336,263,596,636,0,0,0,1,137,279,1,Other,0,0,0,0,0,0,28,20s,M,8.8917417307,47,260,4,1,0,1,1041.8,1041.8,1041.8,7,1,1,1,1,0,0,0,1,0,GSW,0,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,5mt360,Knicks,1gte1lte4,0none,0none,4gt500,3mt6lt12,4,111000,CombPmt
1000058050191,374,419,878,0,0,0,0,179,280,1,Other,0,0,0,0,0,0,40,40s,M,45.797187435,48,0,0,1,0,1,0,0,0,44,1,1,0,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Nets,4gt12,0none,0none,0none,5mt24,88,100000,VISAonly
1000058192169,398,,,0,0,0,0,3,15,1,Other,0,0,0,0,0,0,0,Unknown,U,4.7852397162,56,0,0,0,0,1,0,0,0,56,1,1,0,0,0,0,0,1,0,GRIZZLIES,0,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Hornets,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000058549473,400,,,0,0,0,0,2,38,1,net,0,0,0,0,0,0,0,Unknown,U,34.560375619,134,0,0,0,0,0,54.99,54.99,54.99,8,1,1,0,0,0,0,0,1,0,CAVS,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,7unknown,Hawks,0none,0none,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000059068642,59,305,704,0,1,1,27,150,285,1,AOL,1,0,0,0,0,1,33,30s,M,94.633884767,242,23296,126,1,1,1,0,0,0,69,1,0,0,1,0,0,0,1,0,HEAT,0,1,1,0,0,0,0,0,1,2mt30lt100,3mt30lt60,4mt60lt360,Knicks,4gt12,1gte1lte4,0none,0none,5mt24,352,1000,AMEXonly
1000059171790,15,381,,1,1,1,1,4,114,1,MSN,0,0,0,0,0,0,0,Unknown,U,43.628343347,80,30.41,2,1,0,1,0,0,0,45,1,1,0,0,0,0,0,1,0,HEAT,0,0,0,0,0,0,0,0,0,2mt30lt100,2mt7lt30,5mt360,Magic,1gte1lte4,1gte1lte4,0none,0none,5mt24,2,100000,VISAonly
1000059416635,318,318,1000,0,0,0,1,3,36,1,net,0,0,0,0,0,0,0,Unknown,U,10.735165969,96,0,0,0,0,0,69.99,125.89,125.89,8,1,1,0,1,0,0,0,1,0,GRIZZLIES,1,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,4mt60lt360,Grizzlies,0none,0none,0none,2gt50lte10,3mt6lt12,0,101000,CombPmt
1000059653278,109,,,0,0,0,2,8,45,1,AOL,0,0,0,0,0,0,24,20s,M,12.122854144,46,0,0,1,0,1,0,0,0,46,1,0,0,0,0,0,1,1,0,PACERS,1,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,7unknown,Pacers,3gte9lte12,0none,0none,0none,5mt24,12,1,PayPal
1000060241469,403,403,431,0,0,0,0,146,206,1,net,0,0,0,0,0,0,0,Unknown,U,94.786280657,33,0,0,0,0,0,0,44.9,91.8,22,1,0,1,0,0,0,0,1,0,HEAT,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Mavericks,0none,0none,0none,1gt0lte50,4mt12lt24,0,10000,MConly
1000060327116,3,5,144,20,53,93,341,797,1268,1,Other,1,1,1,1,0,1,21,20s,M,9.7788433053,33,0,0,0,0,0,0,109.95,269.89,21,1,1,0,0,0,0,0,1,0,LAKERS,1,0,0,0,0,0,0,0,0,1lt30,1lt7,1lt7,Clippers,0none,3gt12,2gte5lte12,2gt50lte10,4mt12lt24,0,100000,VISAonly
1000060472413,3,3,158,20,48,78,259,411,412,1,Other,1,1,0,0,0,1,0,Unknown,U,16.479848506,93,0,0,0,0,0,797.84,797.84,797.84,1,1,0,1,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,1lt30,1lt7,1lt7,Knicks,0none,3gt12,3gt12,2gt50lte10,1lt3,0,10000,MConly
1000060507852,374,378,,0,0,0,0,105,105,1,Other,0,0,0,0,0,0,0,Unknown,U,47.229298478,29,0,0,0,0,0,0,139.9,139.9,20,1,0,0,0,0,0,1,0,1,CLIPPERS,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Clippers,0none,0none,0none,2gt50lte10,4mt12lt24,0,1,PayPal
1000060591038,298,663,879,0,0,0,1,3,5,1,Gmail,0,0,0,0,0,0,41,40s,F,12.923333884,29,70,2,1,0,1,99.99,99.99,99.99,2,1,1,0,0,0,0,1,1,1,GSW,1,1,0,1,0,0,0,0,0,1lt30,4mt60lt360,5mt360,Warriors,1gte1lte4,0none,0none,2gt50lte10,1lt3,2,100001,CombPmt
1000060592364,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,10.632648567,40,0,0,0,0,0,178.84,178.84,178.84,9,1,1,0,0,0,0,0,1,0,GSW,0,0,0,0,0,0,0,0,0,1lt30,6never,6never,Warriors,0none,0none,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000060687059,398,,,0,0,0,0,3,40,1,net,0,0,0,0,0,0,0,Unknown,U,13.398708212,37,0,0,0,0,0,0,0,0,37,1,1,0,0,0,0,0,1,0,HEAT,1,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Warriors,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000060712871,,,,0,0,0,0,0,0,0,edu,0,0,0,0,0,0,0,Unknown,U,10.632648567,21,0,0,0,0,0,0,104.9,104.9,15,1,1,0,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Warriors,0none,0none,0none,2gt50lte10,4mt12lt24,0,100000,VISAonly
1000060739231,398,,,0,0,0,0,3,19,1,Gmail,0,0,0,0,0,0,27,20s,M,55.058328758,105,0,0,0,0,0,0,0,0,54,1,1,0,0,0,0,0,1,0,NETS,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,7unknown,Warriors,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000060752096,241,354,255,0,0,0,18,156,156,1,Yahoo,0,0,0,0,0,1,51,50s,U,37.629728747,32,0,0,0,0,0,0,109.95,109.95,17,1,0,0,0,0,0,1,0,1,76ERS,0,0,0,0,0,0,0,0,0,2mt30lt100,4mt60lt360,4mt60lt360,Warriors,0none,0none,0none,2gt50lte10,4mt12lt24,0,1,PayPal
1000061462418,582,582,582,0,0,0,0,45,45,1,Gmail,0,0,0,0,0,0,0,Unknown,U,5.1928812677,20,0,0,0,0,0,0,162.11,162.11,21,1,0,0,0,1,0,0,1,0,KNICKS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Nets,0none,0none,0none,2gt50lte10,4mt12lt24,0,100,DISConly
